gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
OR4E1,7.181219120219678e-4,0.03767605499342404,0.033364784655205364,0.9734487056676868,1,-10.670898501053827
LINC01285,-1.1184292121101206e-4,0.002059699535909646,-0.033337460234862656,0.9734704419764488,1,-10.670899421247372
SAP30L,-0.0026792787958684174,5.549308798955305,-0.033308230599951284,0.973493693886873,1,-10.670900404767478
COL5A1,-0.0029421218245080302,0.497597413998565,-0.0332960510310297,0.9735033826306316,1,-10.670900814331556
CDCA4,0.0025603079886634544,2.948434314420351,0.03328409325999807,0.9735128949399099,1,-10.670901216291481
FRG1BP,0.004580438465138527,3.9525553922917904,0.03319833295706624,0.9735811166730193,1,-10.670904094889169
RUBCNL,0.0032234842034350297,5.711707048059641,0.03317584441148856,0.97359900618935,1,-10.67090484850209
PRSS57,-0.004025107307852768,0.983010986644101,-0.033169119898736166,0.973604355505479,1,-10.67090507374784
GRPEL2-AS1,-2.220398854654942e-4,0.004114852429083143,-0.0331298580855799,0.9736355881047449,1,-10.670906387958583
GLULP3,3.759162311351189e-4,0.019857716025005537,0.03306652162361786,0.9736859720674385,1,-10.670908504739362
UBR3,-0.003375304019251533,4.029553428343473,-0.033036300091273965,0.973710013241986,1,-10.670909513351848
EIF3JP1,-6.487387768714146e-4,0.05162303451976469,-0.033024024771319035,0.973719778243824,1,-10.670909922764618
DCUN1D4,-0.004221307748141925,3.097843393913931,-0.03301219901235833,0.9737291856242276,1,-10.670910317039514
DNM1P34,2.3624304559969234e-4,0.006238752634354115,0.032890160461441754,0.9738262673958795,1,-10.670914377599141
ELOBP1,-3.04619019945485e-4,0.018264071863466656,-0.03287619470470431,0.9738373771924294,1,-10.670914841319485
ATG3,0.0029181906665695896,5.4480359392002535,0.03279117644388535,0.9739050095555899,1,-10.670917660025387
GNRH1,0.0030142503633079384,1.9362427983957806,0.03278725206416872,0.973908131419796,1,-10.670917789958539
RPSAP39,-4.6903662534565133e-4,0.031103148383247462,-0.032785962761019555,0.973909157067157,1,-10.670917832642958
STK17B,-0.003965112021752753,7.289192882190933,-0.03277242577785671,0.9739199258103126,1,-10.670918280704944
ZSWIM6,0.0037088840469525724,4.513918265222828,0.03268746242460092,0.9739875147263919,1,-10.670921088690385
MRPL34,-0.002584792419929682,3.8836277058282347,-0.032668403307381196,0.9740026764077273,1,-10.670921717581281
UPK2,0.0012109980702895836,0.17565123348493902,0.032518449877450145,0.9741219659017226,1,-10.670926652777284
SETP2,-2.9864846449057886e-4,0.010205485835996774,-0.032517531731113034,0.974122696298378,1,-10.670926682924948
CLEC18A,0.003352232349276419,2.3045060470619365,0.032364935990342104,0.9742440883844092,1,-10.670931681633304
USP44,0.003619919336751934,1.373834414399217,0.032327413817009855,0.9742739379007676,1,-10.67093290717746
STS,-0.0028754212806768884,2.643655545217484,-0.032326566517442486,0.9742746119421648,1,-10.670932934835433
DLX4,0.0016934302386090014,0.3506838998471086,0.032274864966892074,0.9743157414512413,1,-10.670934621131302
NOB1,0.0019810640127605372,4.533885419299625,0.03222597387072107,0.9743546352572983,1,-10.670936213278496
ADGB,-2.7794405945123367e-4,0.010605897128071999,-0.032183579265594585,0.9743883610300454,1,-10.67093759191246
CRIPTOP5,-4.091069396349228e-4,0.011932206594432422,-0.032110759907808845,0.9744462904222685,1,-10.670939955695923
ATP2B1,0.0026084624473924315,6.1611517103136855,0.032056638686501035,0.974489345126478,1,-10.670941709052103
HTATSF1,-0.0026008791875288435,4.466567443158881,-0.03201457508988694,0.974522807758808,1,-10.670943069736774
USP30-AS1,-0.002422032671816319,2.221759153566941,-0.03193944730032705,0.9745825738882544,1,-10.670945495545926
HTR2A,-1.5297923728088326e-4,0.00294247387865012,-0.03192535036599936,0.9745937883858427,1,-10.670945950088301
ZNF626,0.004229868367370887,3.9151402014602805,0.03190262015973269,0.9746118708985884,1,-10.670946682579785
FAM98B,0.002947690537606306,3.5507978005004586,0.031867363157440314,0.9746399188529813,1,-10.670947817720936
GHET1,-8.709003274388816e-4,0.11629017978738773,-0.03181263563526341,0.9746834562262164,1,-10.670949577252351
BBS2,0.0029490408783963084,4.426853812558729,0.03173708420153905,0.9747435597667942,1,-10.670952001319026
WDFY3,0.004249433539292696,5.441514079333351,0.03173420289352177,0.9747458519407821,1,-10.670952093651653
KIAA1328P1,8.969025053891849e-4,0.06483344801609853,0.0317286821080778,0.9747502439052704,1,-10.67095227054394
MAEA,0.0025826284017406477,6.904264592558004,0.03153319655754675,0.9749057595223269,1,-10.670958514286584
ARMCX3,0.00285273307015918,3.7652296001532126,0.03151270701816772,0.9749220597262437,1,-10.6709591664814
USP46,-0.003106822720740279,2.2063085045994435,-0.03147730638489974,0.9749502222946358,1,-10.670960292306736
SCAND3,5.328404584677445e-4,0.01494477633721423,0.031309640151225004,0.9750836076765993,1,-10.67096560730691
SLC25A22,0.0020560209473447395,4.151107516516559,0.031301428545942346,0.9750901403643895,1,-10.670965866884695
NEDD4,0.0035222944669209754,1.4542081366326707,0.03127927645601766,0.9751077633201728,1,-10.670966566796784
POLR2MP1,0.0025173218243651806,0.9342086577541614,0.03127158302785382,0.9751138837814353,1,-10.670966809760557
RC3H2,-0.0029630843085927056,4.973247762539992,-0.03121532126450702,0.9751586425396008,1,-10.67096858472926
BDNF,3.3747250309845787e-4,0.01312603775237429,0.031160051522585677,0.9752026121774819,1,-10.670970325289105
PZP,-2.687400254080478e-4,0.015777193884428605,-0.03112323910839448,0.9752318981992822,1,-10.670971482877668
RNU2-18P,-3.234585536755847e-4,0.01442261630716683,-0.031118617671667757,0.975235574773825,1,-10.670971628104853
RPL21P18,-5.664564571353412e-4,0.13614466598096692,-0.03110955625695279,0.9752427835653319,1,-10.670971912794355
FBXO11,0.0037232220363330112,5.4144116718821165,0.031073621178441563,0.9752713716699433,1,-10.670973040978255
KLHL3,-0.003520881447248627,3.154196988068331,-0.031067972908228384,0.9752758651468408,1,-10.67097321818746
CEBPB,-0.0031237179446516107,6.949290130971826,-0.03102066188821264,0.9753135034226209,1,-10.67097470126147
C9orf40,0.0030931330671390713,3.3705935148115134,0.030911422490798236,0.9754004090238719,1,-10.670978116990554
DLD,0.003025942774292633,4.5923225163188315,0.03090403669401997,0.9754062848186356,1,-10.670978347496899
DDX5,0.0032630093705013907,9.462994404005713,0.030814209631123867,0.9754777471403727,1,-10.6709811465377
HNRNPA1P12,0.0012293596085227924,0.6870500689241386,0.030736026925096856,0.9755399459045074,1,-10.670983576104813
KRT8P8,-1.0497758704347718e-4,0.002896896267074837,-0.03071251394654156,0.9755586518382225,1,-10.670984305575269
WASIR2,-9.231707409926854e-4,0.1010347834494223,-0.030625798054065536,0.9756276394615275,1,-10.670986991037326
ERMAP,0.0021793471175381683,3.638775349820825,0.030407384744917425,0.9758014009907582,1,-10.670993721325482
FIGNL2-DT,-3.567698860802908e-4,0.007210607031333815,-0.03038972164328453,0.9758154531504488,1,-10.670994263499187
MYLK4,0.002792412380751349,0.7748061328599966,0.030359517992184202,0.9758394821601322,1,-10.670995189878552
MYBL2,-0.004481229950825821,2.3432113482884676,-0.030348970288419902,0.9758478735639858,1,-10.670995513171269
SLC1A4,0.0029517938242325835,3.076594215530579,0.03034602898916431,0.9758502135647633,1,-10.670995603303629
NUDT6,-0.002537906304515896,0.7694112370317158,-0.03030016825014791,0.9758866988849686,1,-10.670997007517348
ZNF208,-0.0033845989075374505,3.0297355046763412,-0.03022429845925729,0.9759470585483134,1,-10.67099932591787
DIS3,-0.002716124774774137,4.7193145099147875,-0.030200244855275,0.9759661948822433,1,-10.671000059725383
PLEKHG4B,-9.038790249969227e-4,0.06728334021738773,-0.030025821700572164,0.9761049611902133,1,-10.671005363405015
SLC30A1,-0.004085981185462837,3.7267821748680174,-0.029970988182016444,0.9761485853948996,1,-10.67100702437945
RCBTB1,-0.004097976529399024,3.9427057217354577,-0.02994571703500602,0.9761686905250392,1,-10.671007788851417
FAM117B,-0.0025730595350740267,4.85999919848817,-0.029921340948369853,0.9761880835807554,1,-10.671008525636104
