mirna,contrast,test,n_group_a,n_group_b,log2fc,pvalue,padj,direction
novel_miR_2258,case_before_vs_control,welch_t,10,10,-0.060443091495566106,0.7493071472102748,0.800289549348127,down_in_case_before
novel_miR_2259,case_before_vs_control,welch_t,10,10,-0.0699877176589906,0.707473560521156,0.7707908289513599,down_in_case_before
novel_miR_2260,case_before_vs_control,welch_t,10,10,-1.426060539937314,0.043479456688734236,0.15960305178356907,down_in_case_before
novel_miR_2263,case_before_vs_control,welch_t,10,10,-0.6730407962864706,0.3123761652924158,0.4422607816629083,down_in_case_before
novel_miR_2264,case_before_vs_control,welch_t,10,10,-0.37793513033881077,0.645189703198207,0.7188650831491211,down_in_case_before
novel_miR_2269,case_before_vs_control,welch_t,10,10,-1.417146529991155,0.0400873245369324,0.15328262234794987,down_in_case_before
novel_miR_227,case_before_vs_control,welch_t,10,10,-1.8236686678824823,0.008062222600104633,0.08824065653142044,down_in_case_before
novel_miR_2270,case_before_vs_control,welch_t,10,10,0.4372159955896775,0.6576553543763837,0.7298445002521169,up_in_case_before
novel_miR_2273,case_before_vs_control,welch_t,10,10,1.3306936396975744,0.24924118263828157,0.3797506141602426,up_in_case_before
novel_miR_2281,case_before_vs_control,welch_t,10,10,-1.3931265879316284,0.04484886886218814,0.1614043513048905,down_in_case_before
novel_miR_2286,case_before_vs_control,welch_t,10,10,1.0080185244185809,0.12027395835339454,0.2562264862778566,up_in_case_before
novel_miR_2288,case_before_vs_control,welch_t,10,10,1.0795725002308973,0.18474115483418174,0.31575386492432495,up_in_case_before
novel_miR_229,case_before_vs_control,welch_t,10,10,-1.0070649018548137,0.2950120280743021,0.4245468630791826,down_in_case_before
novel_miR_2290,case_before_vs_control,welch_t,10,10,-0.7558203760795532,0.06363447619845555,0.18837699777855454,down_in_case_before
novel_miR_2294,case_before_vs_control,welch_t,10,10,-1.3503702466726886,0.09906391022320508,0.23304770523809795,down_in_case_before
novel_miR_2298,case_before_vs_control,welch_t,10,10,-1.8491904473123424,0.006577663319875983,0.08664157224316543,down_in_case_before
novel_miR_23,case_before_vs_control,welch_t,10,10,-0.44629607840377006,0.1732696712445664,0.30378717874856287,down_in_case_before
novel_miR_230,case_before_vs_control,welch_t,10,10,-0.7356121953018503,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2300,case_before_vs_control,welch_t,10,10,-1.5494207606768955,0.02888308159021176,0.1351406728085067,down_in_case_before
novel_miR_2301,case_before_vs_control,welch_t,10,10,-1.4823820069935256,0.08612635692905853,0.22144125822492852,down_in_case_before
novel_miR_2303,case_before_vs_control,welch_t,10,10,-0.23008974115361636,0.6718706011881368,0.7421681733494881,down_in_case_before
novel_miR_2306,case_before_vs_control,welch_t,10,10,-1.1527724772680201,0.11841390287520714,0.253168075502011,down_in_case_before
novel_miR_2308,case_before_vs_control,welch_t,10,10,-1.13269958391155,0.11185316696008304,0.24700191142893482,down_in_case_before
novel_miR_2312,case_before_vs_control,welch_t,10,10,0.24950807696034005,0.49372483853026294,0.5884253070595441,up_in_case_before
novel_miR_2313,case_before_vs_control,welch_t,10,10,-1.192297142713191,0.08324339581995609,0.2206874915849058,down_in_case_before
novel_miR_2315,case_before_vs_control,welch_t,10,10,-2.246887862887151,0.011445235396701815,0.09752975591618047,down_in_case_before
novel_miR_2317,case_before_vs_control,welch_t,10,10,-0.6233367286205649,0.4614902259220952,0.5580121656146954,down_in_case_before
novel_miR_232,case_before_vs_control,welch_t,10,10,-2.148783273466341,0.008318116887118985,0.08842283065388333,down_in_case_before
novel_miR_2325,case_before_vs_control,welch_t,10,10,-0.9564462084526895,0.08450680940712926,0.22097882655197354,down_in_case_before
novel_miR_2326,case_before_vs_control,welch_t,10,10,-0.011130706557944237,0.9894458985941511,0.9911074366270547,down_in_case_before
novel_miR_2327,case_before_vs_control,welch_t,10,10,-0.7212284285048243,0.12829683958270746,0.2644451077655987,down_in_case_before
novel_miR_2330,case_before_vs_control,welch_t,10,10,0.2158261808244851,0.34343639613791355,0.4422607816629083,up_in_case_before
novel_miR_2331,case_before_vs_control,welch_t,10,10,-0.7014536356135016,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2333,case_before_vs_control,welch_t,10,10,-0.6918790170304207,0.1486407878459638,0.2850939869778695,down_in_case_before
novel_miR_2334,case_before_vs_control,welch_t,10,10,-1.1226801597838751,0.34733174886119755,0.4458931664767542,down_in_case_before
novel_miR_2337,case_before_vs_control,welch_t,10,10,-0.22876149598071005,0.713309029117029,0.774552139330943,down_in_case_before
novel_miR_2344,case_before_vs_control,welch_t,10,10,0.9921092660830075,0.11045260388951114,0.24637469644359322,up_in_case_before
novel_miR_2350,case_before_vs_control,welch_t,10,10,0.6258454587482348,0.34343639613791366,0.4422607816629083,up_in_case_before
novel_miR_2353,case_before_vs_control,welch_t,10,10,-0.2700447097837264,0.5341477285707869,0.6229112807282001,down_in_case_before
novel_miR_236,case_before_vs_control,welch_t,10,10,-0.6422434313847802,0.2263318458844513,0.35906102678211493,down_in_case_before
novel_miR_2360,case_before_vs_control,welch_t,10,10,-0.4390476696527923,0.5135905216712835,0.6064516915758038,down_in_case_before
novel_miR_2363,case_before_vs_control,welch_t,10,10,-0.6735591149003791,0.23217480275279848,0.3646822045620833,down_in_case_before
novel_miR_2364,case_before_vs_control,welch_t,10,10,-0.8545169834233771,0.21460349878221235,0.349279637172141,down_in_case_before
novel_miR_237,case_before_vs_control,welch_t,10,10,-1.1955347632602522,0.0594861834717808,0.18265199177555058,down_in_case_before
novel_miR_238,case_before_vs_control,welch_t,10,10,-2.0299055613385795,0.019867566378223647,0.11792174308756162,down_in_case_before
novel_miR_2380,case_before_vs_control,welch_t,10,10,0.7430992570398063,0.4145823695634844,0.510419780071452,up_in_case_before
novel_miR_2382,case_before_vs_control,welch_t,10,10,-1.6573502451732065,0.0012215946033128056,0.041638924621490776,down_in_case_before
novel_miR_2383,case_before_vs_control,welch_t,10,10,-0.9381874888155443,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2384,case_before_vs_control,welch_t,10,10,-1.698269752412306,0.003866399978754759,0.0688450026067825,down_in_case_before
novel_miR_2386,case_before_vs_control,welch_t,10,10,-0.14439083403250041,0.8507588544130729,0.8874282404807121,down_in_case_before
novel_miR_2390,case_before_vs_control,welch_t,10,10,0.3737265409149515,0.7301525775589419,0.7833381520034333,up_in_case_before
novel_miR_2392,case_before_vs_control,welch_t,10,10,-1.5594969228504547,0.03135901088267329,0.13703772887556495,down_in_case_before
novel_miR_2396,case_before_vs_control,welch_t,10,10,-0.8835540352886709,0.093063077316218,0.22764249215083512,down_in_case_before
novel_miR_2399,case_before_vs_control,welch_t,10,10,-1.2080918962295688,0.2654680607353141,0.39680812179182695,down_in_case_before
novel_miR_2402,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
novel_miR_2404,case_before_vs_control,welch_t,10,10,-0.1986652995349038,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2410,case_before_vs_control,welch_t,10,10,-2.2769384062663534,0.01969786542198234,0.11792174308756162,down_in_case_before
novel_miR_2411,case_before_vs_control,welch_t,10,10,0.29546805144739563,0.6354975171919508,0.7112087598592844,up_in_case_before
novel_miR_2412,case_before_vs_control,welch_t,10,10,-0.7674404662750796,0.26949297989954,0.39996010841082114,down_in_case_before
novel_miR_2413,case_before_vs_control,welch_t,10,10,-2.555283820153951,0.013037091685902735,0.09768350165545142,down_in_case_before
novel_miR_2414,case_before_vs_control,welch_t,10,10,-0.6472859152758418,0.30185285512808074,0.43178711770719463,down_in_case_before
novel_miR_2416,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
novel_miR_2421,case_before_vs_control,welch_t,10,10,-1.2135571727324996,0.13901153816700407,0.2776835394044492,down_in_case_before
novel_miR_2423,case_before_vs_control,welch_t,10,10,-0.23574768777066968,0.6761213044245342,0.743421858229004,down_in_case_before
novel_miR_2428,case_before_vs_control,welch_t,10,10,-1.7326264273408523,0.054174452243533074,0.17602429548860193,down_in_case_before
novel_miR_2431,case_before_vs_control,welch_t,10,10,-0.6230602035809616,0.33123934809759736,0.4422607816629083,down_in_case_before
novel_miR_2443,case_before_vs_control,welch_t,10,10,-1.1754334463773994,0.03475709532190828,0.14225270898704817,down_in_case_before
novel_miR_2444,case_before_vs_control,welch_t,10,10,0.3933915766938638,0.4742794543129628,0.5698040171151708,up_in_case_before
novel_miR_2445,case_before_vs_control,welch_t,10,10,-0.8822505112317871,0.39675269418282977,0.49459348397086306,down_in_case_before
novel_miR_245,case_before_vs_control,welch_t,10,10,-0.8140905435012963,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2454,case_before_vs_control,welch_t,10,10,0.016095135162597085,0.98520558229125,0.9885199829045089,up_in_case_before
novel_miR_2459,case_before_vs_control,welch_t,10,10,-1.383870338366997,0.03627531474104346,0.1442548349535495,down_in_case_before
novel_miR_2460,case_before_vs_control,welch_t,10,10,-0.2592291030977476,0.7214637695056841,0.7762338519803132,down_in_case_before
novel_miR_2462,case_before_vs_control,welch_t,10,10,-0.7121049966508544,0.3493634568870433,0.44768056290681274,down_in_case_before
novel_miR_2463,case_before_vs_control,welch_t,10,10,0.014876825100933355,0.9804265770606863,0.9845529515432648,up_in_case_before
novel_miR_2465,case_before_vs_control,welch_t,10,10,-1.2468497674161079,0.0609953193818212,0.18515881939570658,down_in_case_before
novel_miR_247,case_before_vs_control,welch_t,10,10,-1.1175739503726727,0.2456977625024219,0.37665665504969903,down_in_case_before
novel_miR_2475,case_before_vs_control,welch_t,10,10,-1.2168950200338104,0.09701092120729889,0.23177172811498153,down_in_case_before
novel_miR_2479,case_before_vs_control,welch_t,10,10,0.9029207239010467,0.11300217521393366,0.24827181405197576,up_in_case_before
novel_miR_2487,case_before_vs_control,welch_t,10,10,-0.7398931661787458,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2500,case_before_vs_control,welch_t,10,10,-0.0727861759526367,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_2507,case_before_vs_control,welch_t,10,10,-2.8999453695928206,0.0020076319169627663,0.05348880648796034,down_in_case_before
novel_miR_2509,case_before_vs_control,welch_t,10,10,-0.8615356035548306,0.08411729477651098,0.22097882655197354,down_in_case_before
novel_miR_2510,case_before_vs_control,welch_t,10,10,-1.5702134606374152,0.04062942103662837,0.1543659213270626,down_in_case_before
novel_miR_2511,case_before_vs_control,welch_t,10,10,0.1631468811966963,0.850978966563231,0.8874282404807121,up_in_case_before
novel_miR_2514,case_before_vs_control,welch_t,10,10,-0.7971441878334855,0.31702563815920265,0.4422607816629083,down_in_case_before
novel_miR_2516,case_before_vs_control,welch_t,10,10,-1.2803127795886744,0.21265543599447775,0.34705599882546095,down_in_case_before
novel_miR_2517,case_before_vs_control,welch_t,10,10,0.9387673357078228,0.1652297600731559,0.3011738547125143,up_in_case_before
novel_miR_2525,case_before_vs_control,welch_t,10,10,-1.7810291373200497,0.06569057512258086,0.1925524720423562,down_in_case_before
novel_miR_2527,case_before_vs_control,welch_t,10,10,-1.541378639180808,0.13042720517694034,0.2668947783466378,down_in_case_before
novel_miR_2529,case_before_vs_control,welch_t,10,10,-1.03044264211365,0.14491417688496974,0.2820271011806997,down_in_case_before
novel_miR_2532,case_before_vs_control,welch_t,10,10,-2.1878584558131964,0.026507006549496406,0.1325915011718366,down_in_case_before
novel_miR_2533,case_before_vs_control,welch_t,10,10,-0.913816286051933,0.1509810165191644,0.2868158482601324,down_in_case_before
novel_miR_2536,case_before_vs_control,welch_t,10,10,-0.5100417276509105,0.38927101571326383,0.4867927900900668,down_in_case_before
novel_miR_2538,case_before_vs_control,welch_t,10,10,-0.9212586022774747,0.09237042894497237,0.22764249215083512,down_in_case_before
novel_miR_2543,case_before_vs_control,welch_t,10,10,-0.8303498133402994,0.07342525026657891,0.20300525606488973,down_in_case_before
novel_miR_2544,case_before_vs_control,welch_t,10,10,-0.9010739661513023,0.15795241423778986,0.29351593486866556,down_in_case_before
novel_miR_2546,case_before_vs_control,welch_t,10,10,-0.004605071023362051,0.9929465351078495,0.9937795439460271,down_in_case_before
novel_miR_2547,case_before_vs_control,welch_t,10,10,-1.7321803198206396,0.02932505292367954,0.13559995402306083,down_in_case_before
novel_miR_2550,case_before_vs_control,welch_t,10,10,-0.8928139764100802,0.3237361994976099,0.4422607816629083,down_in_case_before
novel_miR_2551,case_before_vs_control,welch_t,10,10,-1.1795423182481235,0.06541763069563736,0.19222471285688514,down_in_case_before
novel_miR_2552,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
novel_miR_2553,case_before_vs_control,welch_t,10,10,-1.1307816312811882,0.14149250277457737,0.2794711188908457,down_in_case_before
novel_miR_2556,case_before_vs_control,welch_t,10,10,0.3286245172312431,0.34343639613791355,0.4422607816629083,up_in_case_before
novel_miR_2558,case_before_vs_control,welch_t,10,10,-1.1351481031434303,0.08077415233594253,0.21509724048388265,down_in_case_before
novel_miR_2560,case_before_vs_control,welch_t,10,10,-2.324828254245527,0.001338843096177178,0.04316864361457765,down_in_case_before
novel_miR_2565,case_before_vs_control,welch_t,10,10,-1.1016748295775225,0.09923573701672571,0.23304770523809795,down_in_case_before
novel_miR_2566,case_before_vs_control,welch_t,10,10,-0.35943391931088264,0.7370149419783266,0.7885729379194114,down_in_case_before
novel_miR_2568,case_before_vs_control,welch_t,10,10,-0.08262874365443829,0.8760563009767932,0.9056630563824214,down_in_case_before
novel_miR_2570,case_before_vs_control,welch_t,10,10,-0.30109023523252265,0.6798837569155276,0.7461833689054502,down_in_case_before
novel_miR_2573,case_before_vs_control,welch_t,10,10,0.08722254411549948,0.7817146367268593,0.8274938434916974,up_in_case_before
novel_miR_2574,case_before_vs_control,welch_t,10,10,-0.44125885387982366,0.2629830167189456,0.39414414440414836,down_in_case_before
novel_miR_258,case_before_vs_control,welch_t,10,10,-0.5752241491705877,0.2497330899216235,0.38001476565879694,down_in_case_before
novel_miR_2583,case_before_vs_control,welch_t,10,10,-1.2153636317119805,0.05573630059843278,0.1767882978731703,down_in_case_before
novel_miR_2585,case_before_vs_control,welch_t,10,10,-1.6018205571623323,0.030693844122833887,0.13703772887556495,down_in_case_before
novel_miR_2586,case_before_vs_control,welch_t,10,10,-0.4518162888050776,0.307461393664752,0.43875770650962814,down_in_case_before
novel_miR_2587,case_before_vs_control,welch_t,10,10,-0.6550173178947926,0.17125855236556392,0.3035831396316757,down_in_case_before
novel_miR_259,case_before_vs_control,welch_t,10,10,-1.3817649529156535,0.01996663210703055,0.11792174308756162,down_in_case_before
novel_miR_2591,case_before_vs_control,welch_t,10,10,-1.734791811980427,0.0059716560714545485,0.08264296117705952,down_in_case_before
novel_miR_2594,case_before_vs_control,welch_t,10,10,-0.2569119247482844,0.34343639613791366,0.4422607816629083,down_in_case_before
novel_miR_2595,case_before_vs_control,welch_t,10,10,-1.1016748295775225,0.09923573701672571,0.23304770523809795,down_in_case_before
novel_miR_2597,case_before_vs_control,welch_t,10,10,-0.6153148904058927,0.022480747439671794,0.12380939418250501,down_in_case_before
novel_miR_26,case_before_vs_control,welch_t,10,10,-0.8661422663917783,0.08706101355126467,0.22314084824488156,down_in_case_before
novel_miR_260,case_before_vs_control,welch_t,10,10,-0.8787745088944601,0.19700073980753766,0.3314836143729089,down_in_case_before
